acc_days,failed_logins,is_vpn_or_proxy,transaction_amount,is_card_blacklisted,is_multiple_cards_used,items_quantity,pages_viewed,device_change_during_session,category,purchase_frequency_user,is_fraud,email
810,5,False,139.53,False,True,2,7,False,Fashion,11,0,xok520bj@outlook.com
1483,2,False,489.89,False,True,5,13,False,Home Appliances,5,0,le2hbqms@outlook.com
460,1,False,285.62,False,True,5,13,False,Home Appliances,7,0,l9l8uc4p@outlook.com
481,2,False,554.78,False,True,3,3,False,Fashion,5,0,kz49bp5t@outlook.com
1572,0,False,658.7,False,True,1,4,False,Groceries,12,0,i0vbnuyu@outlook.com
885,4,True,1254.63,False,False,3,7,False,Home Appliances,16,0,6i0e9dy2@outlook.com
972,0,False,1181.59,False,True,2,14,False,Electronics,11,0,zt6gmqny@yahoo.com
1084,4,False,1041.14,False,False,4,20,False,Electronics,24,0,afzcfj2b@outlook.com
461,3,False,942.2,False,False,1,9,False,Fashion,15,0,uwmwiw1v@yahoo.com
1608,0,False,1279.48,False,False,4,11,False,Fashion,3,0,snhnxec0@outlook.com
1810,5,False,1050.49,False,False,1,18,False,Groceries,26,0,qn0fkhge@gmail.com
994,2,False,1468.28,False,True,4,16,True,Electronics,20,0,b7ufr8lm@yahoo.com
1192,1,False,156.8,False,True,4,14,False,Groceries,10,0,8plbhey3@outlook.com
459,3,False,479.09,False,True,1,16,False,Electronics,9,0,piz19ake@gmail.com
1005,5,False,478.93,False,True,1,1,False,Electronics,23,0,wiqdxc0w@outlook.com
505,0,False,321.52,False,False,5,8,False,Fashion,12,0,xsrmcnwd@yahoo.com
386,1,False,1145.2,False,True,5,17,False,Electronics,19,0,t2q75qty@gmail.com
1357,5,False,833.21,False,False,1,16,False,Groceries,26,0,exuhyfxn@yahoo.com
765,3,False,458.15,False,False,2,4,False,Electronics,9,0,1ncgmt8t@gmail.com
658,3,False,498.62,True,True,2,6,False,Home Appliances,11,0,hz8lalcb@gmail.com
788,0,False,1312.23,False,True,1,20,False,Groceries,8,0,ahhzhimr@yahoo.com
1989,5,True,1143.16,False,True,1,5,False,Fashion,4,0,8z6129xx@gmail.com
1453,1,False,497.03,False,True,2,13,False,Beauty,4,0,fdhc48ge@yahoo.com
938,5,False,542.72,False,False,2,14,False,Fashion,21,0,watyty57@gmail.com
798,3,False,1348.16,False,False,4,14,False,Home Appliances,18,0,5ojteek0@outlook.com
1750,4,False,31.92,False,False,1,13,False,Fashion,2,0,dfsjikf7@yahoo.com
762,4,False,704.89,False,False,3,4,False,Beauty,27,0,f5be16gs@gmail.com
1813,5,False,210.28,False,False,3,16,False,Groceries,18,0,8m0v8wmu@outlook.com
662,1,False,485.28,False,True,1,6,False,Fashion,25,0,0c7ves6p@gmail.com
1386,3,False,852.65,False,False,5,3,False,Groceries,18,0,f65wxaf7@outlook.com
1323,0,False,832.27,False,False,2,13,False,Electronics,1,0,r0mvh8nq@yahoo.com
1482,0,False,550.6,False,False,3,6,False,Home Appliances,23,0,dr4g2k5n@outlook.com
1408,1,False,629.61,False,False,4,16,False,Fashion,16,0,f77ojnax@yahoo.com
1077,3,False,785.12,False,False,2,9,False,Electronics,2,0,l1nhl57x@gmail.com
841,0,False,850.74,False,True,3,19,False,Beauty,2,0,yqluct4j@outlook.com
495,1,False,397.71,False,True,1,8,False,Fashion,19,0,y58yqr55@yahoo.com
1413,5,False,997.57,False,False,5,8,False,Electronics,4,0,qsyni1yc@yahoo.com
1481,3,False,1018.46,False,True,4,6,False,Electronics,23,0,hoim1cva@gmail.com
1465,1,False,1420.79,False,False,4,20,False,Fashion,28,0,a6sue7z2@gmail.com
515,2,False,1228.5,False,True,2,11,False,Electronics,4,0,jyvstksh@outlook.com
429,3,False,1003.81,True,False,5,16,False,Home Appliances,18,0,7ampzy04@yahoo.com
1040,4,False,486.04,False,False,5,7,False,Fashion,19,0,glxlt1aj@yahoo.com
1374,2,False,1017.49,False,False,5,15,False,Beauty,9,0,ilfzw9mz@gmail.com
740,5,False,45.11,False,False,3,6,False,Home Appliances,30,0,xvkpsd3v@gmail.com
1520,0,False,456.02,False,True,1,5,False,Beauty,17,0,j8u4jxky@yahoo.com
1078,0,False,710.03,False,False,5,6,False,Fashion,11,0,murf28xh@gmail.com
1287,2,False,1186.9,False,True,3,4,False,Fashion,15,0,kxtvq50i@outlook.com
1944,4,False,77.19,False,True,4,7,False,Electronics,11,0,z8c5apls@gmail.com
832,5,False,1039.79,False,False,2,20,False,Home Appliances,9,0,tskaimla@yahoo.com
1730,1,False,91.44,False,True,4,19,False,Home Appliances,18,0,e9xtkn9p@outlook.com
1868,4,False,45.89,False,False,4,14,False,Home Appliances,15,0,26ouzw1d@gmail.com
417,2,False,188.75,False,False,3,6,False,Fashion,8,0,udysgezl@gmail.com
553,3,True,724.38,False,True,2,19,False,Electronics,4,0,8y0jpy3g@yahoo.com
1194,3,False,1497.37,False,False,4,2,False,Home Appliances,20,0,vi0bkgx9@gmail.com
1728,5,False,759.16,False,False,5,5,False,Beauty,25,0,i9et3jci@yahoo.com
1104,3,True,655.13,False,True,3,20,False,Fashion,9,0,fkdfg484@gmail.com
1036,3,True,1247.31,False,True,2,16,True,Fashion,26,0,ytaf32mt@gmail.com
545,1,False,366.77,False,False,3,4,False,Beauty,24,0,9xnd3xni@outlook.com
1082,0,False,1069.52,False,True,1,16,False,Home Appliances,3,0,l1g1p97s@yahoo.com
52,4,True,12060.0,True,False,7,14,True,Fashion,19,1,invalidgmail@rinedasinf.com
436,4,False,1209.42,False,True,5,3,False,Home Appliances,21,0,ekcjzc12@yahoo.com
527,4,False,192.85,True,False,5,4,False,Fashion,19,0,khot936c@yahoo.com
702,4,False,351.89,False,False,5,7,False,Groceries,23,0,in7mmgp1@yahoo.com
1414,0,False,915.29,False,True,5,15,False,Electronics,6,0,y8jw99v2@yahoo.com
1459,4,False,506.62,False,True,3,4,False,Beauty,26,0,rpc9xetu@gmail.com
540,3,False,576.39,False,True,4,10,False,Fashion,4,0,itj228ih@yahoo.com
1205,5,False,296.02,False,True,3,7,False,Groceries,16,0,oabkjigy@outlook.com
973,0,False,1457.33,False,False,4,3,False,Fashion,22,0,besgekqq@outlook.com
463,1,False,770.96,False,True,4,4,False,Beauty,9,0,6dgfefa4@outlook.com
1799,0,False,727.13,False,True,5,11,False,Fashion,23,0,u7iulwig@outlook.com
1007,1,False,1214.78,False,False,3,3,False,Beauty,4,0,i6jrwrwl@yahoo.com
1952,0,False,237.76,True,False,2,10,False,Fashion,18,0,fsgvm2li@gmail.com
615,2,False,179.84,False,False,1,2,True,Home Appliances,23,0,2fben0vc@outlook.com
776,0,False,1353.77,False,False,2,3,False,Fashion,3,0,mveyvs30@yahoo.com
517,3,False,1306.73,False,False,4,20,False,Groceries,26,0,chp09ht0@gmail.com
1920,0,False,868.44,False,False,2,13,False,Home Appliances,15,0,yvfaexck@outlook.com
1444,5,True,1131.09,False,False,5,12,False,Electronics,19,0,xd9qy2w7@yahoo.com
1983,5,False,1479.12,False,True,3,6,False,Electronics,25,0,jaygj1yx@outlook.com
1198,2,False,956.8,False,True,4,11,False,Beauty,12,0,ujdxg7bc@yahoo.com
1903,2,False,1411.58,False,True,5,9,False,Groceries,29,0,7oxynv4s@gmail.com
1637,4,False,1123.58,False,True,2,9,False,Fashion,15,0,e9os6ntd@gmail.com
79,2,True,15287.0,True,False,9,17,True,Beauty,27,1,fakeuser@haha.com
1874,4,True,1219.91,False,False,1,12,False,Electronics,8,0,c18a5u6g@gmail.com
500,4,False,900.25,False,True,3,6,False,Home Appliances,9,0,udgcf5gr@yahoo.com
836,2,False,1443.74,False,False,5,12,False,Electronics,26,0,vjemmst8@yahoo.com
1641,5,False,1315.14,False,True,5,8,False,Fashion,17,0,9py13qhu@gmail.com
1852,1,True,132.76,False,True,4,12,False,Beauty,26,0,np133ho7@yahoo.com
836,5,True,724.81,False,False,4,10,False,Beauty,30,0,fhqn4q2l@outlook.com
986,1,False,337.74,False,True,2,9,False,Electronics,19,0,o1ktiz59@yahoo.com
472,5,False,161.07,True,False,4,20,False,Fashion,26,0,phfex7i3@yahoo.com
1518,4,False,758.32,False,True,4,8,False,Fashion,12,0,d6ygxhku@outlook.com
1862,3,False,947.36,False,True,5,6,False,Electronics,21,0,hsfvwmvq@gmail.com
782,2,False,1493.5,False,True,4,19,False,Home Appliances,21,0,tmj0yrs1@gmail.com
851,0,False,631.62,False,False,3,3,True,Beauty,28,0,afm1ne2h@gmail.com
495,5,False,444.34,False,False,1,11,False,Fashion,4,0,ibemru0s@outlook.com
956,3,False,188.05,False,True,5,13,False,Home Appliances,24,0,nxv2ic79@gmail.com
1750,5,False,106.72,False,True,4,3,False,Home Appliances,4,0,nut9tn20@gmail.com
1235,0,False,851.84,False,True,4,2,False,Beauty,20,0,5qcv877c@yahoo.com
863,1,False,937.95,False,False,1,9,False,Home Appliances,3,0,0olp8fle@outlook.com
1044,5,False,878.48,False,True,3,4,False,Fashion,13,0,3jrosz6x@yahoo.com
949,5,False,1099.25,False,False,3,2,False,Electronics,2,0,e4t0x6wd@yahoo.com
454,3,False,1331.04,False,False,1,6,False,Groceries,23,0,892exkvk@gmail.com
1655,3,False,363.97,False,True,2,13,False,Electronics,10,0,mpp5064k@gmail.com
1874,0,False,307.33,False,False,4,3,False,Electronics,17,0,4tn1pb6j@gmail.com
1296,0,False,1472.42,False,False,1,2,False,Home Appliances,8,0,03j18mfe@gmail.com
1136,4,False,429.31,False,False,3,15,False,Groceries,22,0,e4xih5ea@outlook.com
1197,0,True,497.65,False,True,5,20,False,Electronics,8,0,5kcku97o@yahoo.com
1742,0,False,1061.16,False,True,2,15,False,Beauty,21,0,ub0ge1ke@outlook.com
1184,3,False,475.49,False,True,3,5,False,Home Appliances,4,0,cyh2e4fx@gmail.com
1069,0,False,911.26,False,False,4,4,False,Groceries,20,0,z4unbls2@gmail.com
1982,4,False,258.04,False,False,3,9,False,Beauty,14,0,t7hjmjou@outlook.com
1668,4,False,278.3,False,False,5,9,False,Fashion,11,0,vyer488y@outlook.com
1130,3,False,669.98,False,True,4,9,False,Beauty,9,0,nlbrdaih@outlook.com
1425,2,False,285.7,False,False,4,17,False,Home Appliances,15,0,ktle8sl5@yahoo.com
1346,0,False,326.48,False,True,5,18,False,Electronics,18,0,o6ywn1u3@outlook.com
865,0,False,1277.81,False,True,4,3,False,Fashion,28,0,fx26t0e8@gmail.com
1594,0,False,234.13,False,True,5,2,False,Fashion,8,0,yml8p0b1@yahoo.com
720,5,True,863.68,False,False,1,15,False,Beauty,9,0,qctrjzji@outlook.com
1288,3,False,157.71,False,False,2,16,True,Groceries,8,0,rh45yx54@yahoo.com
1369,3,False,161.71,False,False,5,18,False,Fashion,5,0,p1t7lt0h@outlook.com
939,0,False,395.43,False,True,3,4,False,Fashion,21,0,o3yihp38@outlook.com
389,1,False,292.49,False,True,2,2,False,Beauty,12,0,2aqo959k@outlook.com
1456,4,False,7.94,False,False,5,12,False,Groceries,30,0,16ukzsc5@gmail.com
617,4,False,1423.41,False,True,3,12,False,Electronics,15,0,v52ru0ot@yahoo.com
1149,3,False,797.12,False,True,5,17,False,Electronics,29,0,rtumco8u@yahoo.com
949,0,False,1491.44,False,False,4,12,False,Groceries,26,0,iv9jw4c2@gmail.com
1981,3,False,15.08,False,True,4,13,False,Fashion,22,0,rb2g95il@yahoo.com
565,0,False,911.57,False,True,2,5,True,Electronics,7,0,vyuhkez6@gmail.com
1119,1,False,752.4,False,True,3,14,False,Groceries,4,0,vatjv9qg@yahoo.com
1496,1,False,1463.61,False,False,1,8,False,Groceries,14,0,rtk2rm35@yahoo.com
1054,2,True,1380.93,False,False,5,5,False,Fashion,12,0,g49edfqn@gmail.com
1780,5,False,1296.32,False,True,5,19,False,Fashion,17,0,4ue5ts8m@gmail.com
1738,4,False,531.76,False,False,4,10,False,Electronics,26,0,cu2f91sy@outlook.com
409,2,False,1328.89,False,False,1,11,False,Groceries,13,0,zybrctvc@outlook.com
995,0,False,139.44,False,False,1,6,False,Home Appliances,17,0,9hma68x4@outlook.com
1252,5,False,1093.23,False,True,4,2,False,Home Appliances,17,0,h6ge4khs@outlook.com
1288,4,False,86.88,False,True,3,20,False,Beauty,11,0,vdvjyj6a@yahoo.com
570,0,False,172.31,False,True,5,9,False,Home Appliances,18,0,dqdm4is1@outlook.com
576,2,False,1097.09,False,False,5,16,False,Home Appliances,29,0,f8aci4cn@gmail.com
1234,3,False,1013.48,False,False,1,11,False,Home Appliances,11,0,2w3gp9eo@gmail.com
1427,2,False,653.69,False,True,5,4,False,Home Appliances,13,0,rjzu18hj@outlook.com
1692,5,False,574.81,False,False,3,19,False,Electronics,30,0,zifxj09b@outlook.com
421,5,False,1474.7,False,False,3,5,False,Fashion,16,0,1zajns4v@yahoo.com
1697,5,False,1439.74,False,False,3,18,False,Electronics,23,0,kq60n2pp@yahoo.com
1796,3,False,1320.69,False,False,5,1,False,Beauty,19,0,pghbitd5@gmail.com
1136,5,False,1352.03,False,True,3,3,False,Groceries,21,0,1sn9jvp1@outlook.com
75,4,True,11619.0,False,False,6,4,True,Beauty,1,1,=@)#!@=#!!@chor.com
896,1,False,1155.95,False,False,3,18,False,Electronics,20,0,7hcvpexs@yahoo.com
433,0,False,1298.49,False,False,5,7,False,Groceries,25,0,64gggrkq@gmail.com
1737,4,False,692.22,True,True,4,2,False,Groceries,13,0,kaudxnst@gmail.com
991,1,False,1212.68,False,True,2,11,False,Beauty,3,0,zqqumbzg@gmail.com
1627,0,False,1202.83,False,False,1,20,False,Electronics,26,0,phdourbz@gmail.com
1535,1,False,1317.02,False,True,4,17,False,Fashion,18,0,1dhh3u5w@yahoo.com
904,5,False,120.88,False,False,2,14,False,Groceries,23,0,49dpyec1@yahoo.com
905,0,False,616.76,False,False,1,7,False,Home Appliances,7,0,jtzyj0b8@outlook.com
1815,1,False,1390.16,False,False,2,16,False,Fashion,25,0,efl4q2fj@outlook.com
1983,4,False,947.22,False,False,1,2,False,Fashion,1,0,w7vp1thg@outlook.com
1525,2,False,750.77,False,False,5,7,False,Beauty,27,0,ubtkbofy@gmail.com
1692,5,False,1177.07,False,False,2,20,False,Groceries,5,0,ck8ajegx@yahoo.com
1736,0,False,1150.69,False,False,3,14,False,Beauty,21,0,yz6fziga@yahoo.com
1746,2,False,446.47,False,True,1,18,False,Electronics,28,0,v1bgngm4@outlook.com
1936,2,True,82.44,False,True,4,6,False,Electronics,22,0,845mn258@gmail.com
1711,4,False,994.56,False,False,1,16,False,Home Appliances,21,0,m97astdj@yahoo.com
1819,4,True,459.45,False,False,1,14,False,Groceries,7,0,iieklu7v@gmail.com
1646,2,False,1392.57,False,True,3,4,False,Groceries,10,0,yckf3er2@yahoo.com
799,0,False,711.18,False,True,4,9,False,Electronics,5,0,piyx5s5e@yahoo.com
989,1,False,384.09,False,False,3,5,False,Fashion,30,0,fnsx6tp8@yahoo.com
370,1,False,279.79,False,False,2,18,False,Home Appliances,8,0,y79yz4k0@gmail.com
1710,0,False,956.58,False,True,3,14,False,Home Appliances,21,0,hr5ws4a7@outlook.com
1535,2,False,193.38,True,False,1,3,False,Beauty,28,0,s21zniy8@gmail.com
885,0,False,1466.98,False,False,4,13,False,Groceries,11,0,9lghjrup@gmail.com
794,5,False,1128.33,False,True,3,3,True,Electronics,6,0,uw4n14h6@gmail.com
1609,2,False,136.52,False,True,1,6,False,Electronics,20,0,fjmw59hf@gmail.com
1236,3,False,1059.88,False,True,1,12,False,Fashion,14,0,zq89qygb@yahoo.com
1539,3,False,111.17,False,True,2,20,True,Home Appliances,19,0,u43e6wxu@yahoo.com
1763,1,False,977.23,False,False,5,17,False,Fashion,10,0,0gyqfskn@yahoo.com
485,2,False,1371.44,False,True,3,2,False,Beauty,18,0,3aaqv2y1@gmail.com
451,4,False,513.48,False,False,5,7,False,Fashion,16,0,9vjxqanv@yahoo.com
563,3,False,895.0,False,True,1,4,False,Fashion,23,0,2bne141w@outlook.com
707,4,False,373.55,False,True,2,9,False,Fashion,6,0,x2xwq0y5@outlook.com
1417,4,False,1235.83,False,True,3,10,False,Fashion,28,0,q8af1yby@outlook.com
1638,2,False,345.82,False,False,4,14,False,Fashion,8,0,c07vhtz1@outlook.com
504,5,False,1226.19,False,False,4,3,False,Groceries,14,0,f9xu1wu5@gmail.com
810,3,False,522.4,True,False,2,20,False,Home Appliances,9,0,f219trpu@gmail.com
1715,3,False,1255.66,False,False,1,7,False,Fashion,21,0,gan0rovf@outlook.com
525,5,False,508.71,False,True,4,5,False,Groceries,1,0,iiwtmziw@gmail.com
887,3,False,1045.28,False,False,5,12,False,Beauty,27,0,zqrzcikp@gmail.com
790,0,False,983.4,False,False,3,1,True,Electronics,6,0,6lsrf9a4@yahoo.com
1012,0,False,825.56,True,False,1,14,False,Fashion,25,0,mp8nu7i4@gmail.com
66,5,False,18512.0,True,True,6,8,True,Groceries,21,1,fakeuser@haha.com
1480,3,False,608.2,True,True,2,5,False,Home Appliances,2,0,aannmhem@outlook.com
643,5,False,326.32,False,True,3,11,False,Home Appliances,26,0,05sj9bj8@gmail.com
1527,3,False,265.15,False,False,4,14,False,Home Appliances,1,0,4cs7cp97@gmail.com
732,5,True,1458.15,False,False,2,1,False,Electronics,6,0,32lhfbsj@outlook.com
449,3,False,1239.47,False,False,1,9,False,Beauty,15,0,soo9puql@yahoo.com
533,0,False,23.0,False,False,4,18,False,Groceries,28,0,zx9j7btk@outlook.com
944,2,False,1289.08,False,False,3,20,False,Groceries,26,0,ijqpmfc0@outlook.com
1002,0,False,1276.46,False,True,1,5,False,Groceries,2,0,8tkpxsp0@outlook.com
1417,0,False,1028.75,False,False,2,1,False,Beauty,1,0,2x1bcu08@gmail.com
1968,2,False,1104.11,False,True,5,17,False,Home Appliances,19,0,jwh1ip03@yahoo.com
1452,2,False,833.42,False,False,4,13,False,Home Appliances,25,0,2sr5oj5x@gmail.com
1511,0,False,523.18,False,True,2,10,False,Fashion,30,0,u1d6x8p1@outlook.com
1864,1,False,1051.9,False,False,2,2,False,Fashion,2,0,272umen1@yahoo.com
1811,4,False,896.55,False,True,1,14,False,Home Appliances,1,0,q58kvra2@yahoo.com
989,1,False,1458.07,False,False,3,3,False,Groceries,9,0,cadpmssd@yahoo.com
404,5,True,1113.87,False,True,5,5,False,Groceries,21,0,sht246z1@gmail.com
1441,5,False,653.49,False,False,1,16,False,Electronics,5,0,nw44drmz@outlook.com
1426,0,False,784.92,False,True,1,15,False,Electronics,30,0,kxou70nx@gmail.com
368,0,False,1017.3,False,False,5,20,False,Electronics,4,0,7obj6xh3@gmail.com
1993,0,True,1177.65,False,False,1,7,False,Groceries,30,0,nhi988os@gmail.com
1474,2,False,672.68,False,False,1,4,False,Electronics,17,0,wam2ek0m@yahoo.com
482,4,False,285.63,False,True,2,20,True,Fashion,27,0,izhq53yp@outlook.com
1692,0,False,69.99,False,True,1,18,False,Groceries,6,0,o4vfl8to@outlook.com
1582,5,False,1284.45,False,False,4,17,False,Home Appliances,25,0,a0h7iql5@yahoo.com
442,4,False,173.08,False,False,3,17,False,Fashion,16,0,4az3qkgw@gmail.com
1880,2,False,188.99,False,False,1,12,False,Home Appliances,16,0,nwqvg248@gmail.com
1168,5,False,679.82,False,False,4,11,False,Fashion,2,0,g7aiuh6e@yahoo.com
1284,2,False,742.74,False,True,3,11,False,Electronics,26,0,krwbtg3k@outlook.com
1927,3,False,951.7,False,False,4,17,False,Fashion,11,0,3gjd1cj5@yahoo.com
1531,2,False,394.1,False,False,1,2,False,Home Appliances,4,0,pwoad7fx@gmail.com
1934,0,False,206.27,False,False,2,9,False,Groceries,29,0,2eq47w9r@yahoo.com
948,0,False,1418.58,False,False,2,6,False,Home Appliances,30,0,bljxq4fv@yahoo.com
574,3,False,677.0,False,True,5,20,True,Fashion,24,0,sblxlxm7@yahoo.com
1897,3,True,619.18,False,False,4,18,False,Groceries,18,0,dv4gq65x@yahoo.com
23,5,True,11342.0,True,True,8,11,True,Fashion,27,1,user@invalid_domain.com
1640,1,False,690.56,False,True,1,18,False,Home Appliances,29,0,4x8nisor@outlook.com
1171,2,False,137.12,False,True,3,10,False,Electronics,28,0,vgbcc5pd@outlook.com
1976,3,False,509.23,True,False,4,17,False,Fashion,8,0,jyf9keuz@gmail.com
1133,2,False,177.78,False,True,2,17,False,Electronics,17,0,4u5x6qir@outlook.com
1875,4,False,1208.09,False,True,1,16,False,Groceries,16,0,qri0jge9@outlook.com
1324,5,True,624.65,False,False,3,19,False,Beauty,27,0,7bkwqxwf@yahoo.com
677,2,False,172.05,False,True,1,2,False,Fashion,25,0,w6hv84zj@outlook.com
390,2,False,799.68,False,False,1,12,False,Home Appliances,1,0,gk128yvm@outlook.com
1437,5,False,998.16,False,True,2,3,False,Groceries,26,0,8s99nu7z@gmail.com
1054,3,True,828.03,False,True,3,5,False,Home Appliances,25,0,dccq1qxd@yahoo.com
844,5,False,884.63,False,True,5,9,False,Beauty,28,0,qn9qk9eo@yahoo.com
1241,0,False,1010.19,False,True,4,7,False,Home Appliances,10,0,4vdj5mnf@outlook.com
1675,5,False,799.62,False,True,4,10,False,Fashion,19,0,gc55ccsk@yahoo.com
1158,3,True,979.24,False,True,5,13,False,Beauty,19,0,sdmijy3x@yahoo.com
1579,5,False,986.62,False,True,4,15,False,Electronics,8,0,uszfn1vz@gmail.com
976,5,False,918.34,False,True,4,4,False,Groceries,19,0,xgbye611@yahoo.com
1025,5,False,1262.54,False,False,4,16,False,Groceries,18,0,enmrbykm@gmail.com
1228,0,False,1158.43,True,True,4,19,False,Groceries,6,0,po1wrh84@outlook.com
944,5,False,312.45,False,True,5,6,False,Electronics,29,0,799ahlts@yahoo.com
476,3,False,1412.29,False,True,5,11,False,Fashion,6,0,85solvt8@yahoo.com
1547,3,False,473.92,False,True,3,6,False,Fashion,25,0,x4l3zlo1@gmail.com
516,3,False,550.31,False,False,4,4,False,Electronics,13,0,hzprstl1@outlook.com
1944,4,False,293.93,False,True,4,9,False,Beauty,14,0,yaovtjxu@outlook.com
1384,5,False,403.57,False,False,2,11,False,Home Appliances,12,0,sbce33wj@outlook.com
1125,4,False,407.44,False,False,2,8,False,Groceries,23,0,wiw02wh2@gmail.com
1486,3,False,154.03,True,False,1,15,False,Home Appliances,17,0,bzcatwpo@gmail.com
873,4,False,1236.33,False,False,3,8,False,Fashion,23,0,0p29mb0o@yahoo.com
1946,4,False,201.22,False,False,4,18,False,Groceries,30,0,6lk4u4ud@yahoo.com
1657,3,False,817.55,False,False,4,3,False,Groceries,23,0,suooac8s@outlook.com
788,4,False,736.77,False,False,2,9,False,Fashion,3,0,s11upme1@yahoo.com
1693,2,False,48.76,False,False,1,9,False,Home Appliances,8,0,soa2iues@gmail.com
1090,2,False,445.87,False,False,3,9,False,Home Appliances,1,0,lwer6ar3@yahoo.com
1242,0,False,1433.68,False,False,5,4,False,Electronics,24,0,7ot0zo1z@yahoo.com
1605,1,False,989.56,False,False,4,18,False,Fashion,28,0,gz4d56uo@outlook.com
1124,0,False,449.17,False,True,2,18,False,Electronics,26,0,totwlwh6@outlook.com
1869,2,False,715.06,False,False,4,13,False,Home Appliances,26,0,j8q1n5ti@yahoo.com
712,5,False,228.56,False,True,5,9,False,Fashion,20,0,bfmvvzna@yahoo.com
1297,5,False,1105.37,False,False,5,10,False,Beauty,9,0,oqi5zb59@gmail.com
689,0,False,1261.41,False,True,4,14,False,Beauty,25,0,pfsnjaw7@outlook.com
1218,4,False,769.82,False,False,1,16,False,Home Appliances,21,0,zuyn9bvm@gmail.com
1849,5,False,188.87,False,True,5,16,False,Home Appliances,28,0,gisyzgbu@outlook.com
1000,2,False,265.9,False,True,1,5,False,Groceries,29,0,o687hv3l@gmail.com
1199,2,False,912.99,False,False,2,8,False,Electronics,20,0,oo1nlf4j@yahoo.com
431,0,False,444.61,False,True,1,6,False,Fashion,23,0,38y4a19u@outlook.com
817,0,False,1127.62,False,False,5,4,False,Home Appliances,20,0,f0ejtrww@outlook.com
431,0,False,1126.86,False,True,4,5,False,Electronics,11,0,u3cg3kos@gmail.com
789,0,False,443.68,False,True,3,7,False,Groceries,4,0,t5qq35hf@gmail.com
714,3,True,528.75,False,True,4,11,False,Groceries,22,0,2e831whc@yahoo.com
1956,4,True,1165.03,False,True,4,1,True,Beauty,15,0,ov2s4t58@gmail.com
